ID,site number,site location,cluster name,site acronym,date,month,sample type,TOC (mg/L),DOC (mg/L),UVA (cm-1),suva (L/mg-m),peak int,peak int WL,int at 450,int at 460,int at 500,FI (450/500),docm comments,Field1
1.1751000000000000e+04,"GL OUT","Glendale WTP Outlet",,"Glen Out","12/16/19 00:00:00","12/16/19 00:00:00",,,1.7100000000000000e+00,3.9000000000000000e-02,2.2807017543859649e+00,,,,,,,,
1.1752000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1753000000000000e+04,"AN OUT","Anthem WTP outlet",,"anthem","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1754000000000000e+04,"R14","AZ Canal - Inlet to 24th St WTP","srp","az canal @ 24th St","12/16/19 00:00:00","12/16/19 00:00:00",,,4.4440000000000000e+00,1.0400000000000000e-01,2.3402340234023402e+00,,,,,,,,
1.1755000000000000e+04,"R15","24th St WTP treated water","srp","24th St -treated","12/16/19 00:00:00","12/16/19 00:00:00",,,3.1219999999999999e+00,4.8000000000000001e-02,1.5374759769378605e+00,,,,,,,,
1.1756000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1757000000000000e+04,"CH OUT","Chandler WTP outlet",,"chandler","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1758000000000000e+04,"R3","Waddell Canal","cap","waddell canal","12/16/19 00:00:00","12/16/19 00:00:00",,,3.3809999999999998e+00,5.2999999999999999e-02,1.5675835551611950e+00,,,,,,,,
1.1759000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1760000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1761000000000000e+04,"SGPS","Salt Gila",,"Salt Gila","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1762000000000000e+04,"MTO","Mesa Turnout",,"Mesa Turnout","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1763000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1764000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","12/16/19 00:00:00","12/16/19 00:00:00",,,4.4359999999999999e+00,8.8999999999999996e-02,2.0063119927862938e+00,,,,,,,,
1.1765000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","12/16/19 00:00:00","12/16/19 00:00:00",,,5.3449999999999998e+00,1.4899999999999999e-01,2.7876520112254441e+00,,,,,,,,
1.1766000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","12/16/19 00:00:00","12/16/19 00:00:00",,,5.2880000000000003e+00,1.4699999999999999e-01,2.7798789712556728e+00,,,,,,,,
1.1767000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","12/16/19 00:00:00","12/16/19 00:00:00",,,5.1890000000000001e+00,1.4699999999999999e-01,2.8329157833879357e+00,,,,,,,,
1.1768000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","12/16/19 00:00:00","12/16/19 00:00:00",,,5.3060000000000000e+00,1.4699999999999999e-01,2.7704485488126647e+00,,,,,,,,
1.1769000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","12/16/19 00:00:00","12/16/19 00:00:00",,,5.1109999999999998e+00,1.4499999999999999e-01,2.8370181960477399e+00,,,,,,,,
1.1770000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","12/16/19 00:00:00","12/16/19 00:00:00",,,5.2489999999999997e+00,1.4599999999999999e-01,2.7814821870832538e+00,,,,,,,,
1.1771000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","12/16/19 00:00:00","12/16/19 00:00:00",,,5.5940000000000003e+00,1.4499999999999999e-01,2.5920629245620308e+00,,,,,,,,
1.1772000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","12/16/19 00:00:00","12/16/19 00:00:00",,,4.6959999999999997e+00,1.3100000000000001e-01,2.7896081771720618e+00,,,,,,,,
1.1773000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","12/16/19 00:00:00","12/16/19 00:00:00",,,3.2869999999999999e+00,8.5000000000000006e-02,2.5859446303620324e+00,,,,,,,,
1.1774000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","12/16/19 00:00:00","12/16/19 00:00:00",,,5.5190000000000001e+00,1.4899999999999999e-01,2.6997644500815361e+00,,,,,,,,
1.1775000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","12/16/19 00:00:00","12/16/19 00:00:00",,,4.3270000000000000e+00,1.1799999999999999e-01,2.7270626299976888e+00,,,,,,,,
1.1776000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1777000000000000e+04,"HOC","Head of the Consolidated Canal","az canal",,"12/16/19 00:00:00","12/16/19 00:00:00",,,4.2649999999999997e+00,1.1300000000000000e-01,2.6494724501758502e+00,,,,,,,,
1.1778000000000000e+04,"MOC","Middle of the Consolidated canal","az canal",,"12/16/19 00:00:00","12/16/19 00:00:00",,,3.7730000000000001e+00,9.0999999999999998e-02,2.4118738404452689e+00,,,,,,,,
1.1779000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","12/16/19 00:00:00","12/16/19 00:00:00",,,,,,,,,,,,,
1.1780000000000000e+04,"HAV","Havasu lake Sample",,"Havasu  ","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1781000000000000e+04,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1782000000000000e+04,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1783000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1784000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","01/27/20 00:00:00","01/27/20 00:00:00",,,1.2000000000000000e+00,,,,,,,,,,
1.1785000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","01/27/20 00:00:00","01/27/20 00:00:00",,,,1.4099999999999999e-01,,,,,,,,,
1.1786000000000000e+04,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","01/27/20 00:00:00","01/27/20 00:00:00",,,,1.2300000000000000e-01,,,,,,,,,
1.1787000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","01/27/20 00:00:00","01/27/20 00:00:00",,,,1.2200000000000000e-01,,,,,,,,,
1.1788000000000000e+04,"R9A-DUP","Saguaro Lake near inlet","salt","saguaro-epi dup","01/27/20 00:00:00","01/27/20 00:00:00",,,,1.2300000000000000e-01,,,,,,,,,
1.1789000000000000e+04,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","01/27/20 00:00:00","01/27/20 00:00:00",,,,1.1200000000000000e-01,,,,,,,,,
1.1790000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1791000000000000e+04,"SRNR","Salt River near Roosevelt","salt","SRNR","01/27/20 00:00:00","01/27/20 00:00:00",,,2.7999999999999998e+00,,,,,,,,,,
1.1792000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1793000000000000e+04,"UH OUT","Union Hills Treated Water","cap","Union Hills Outlet","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1794000000000000e+04,"NP IN","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1795000000000000e+04,"NP OUT","Tempe's North Plant treated water","tempe","north plant outlet","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1796000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","01/27/20 00:00:00","01/27/20 00:00:00",,,3.6000000000000001e+00,2.1999999999999999e-02,,,,,,,,,
1.1797000000000000e+04,"SPT OUT","Tempe's South Plant treated water","tempe","STP Out","01/27/20 00:00:00","01/27/20 00:00:00",,,1.8000000000000000e+00,7.0000000000000001e-03,,,,,,,,,
1.1798000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1799000000000000e+04,"GR OUT","Greenway WTP Outlet","srp","Green Out","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1800000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","01/27/20 00:00:00","01/27/20 00:00:00",,,3.2000000000000002e+00,2.9999999999999999e-02,9.0000000000000002e-01,,,,,,,,
1.1801000000000000e+04,"GL OUT","Glendale WTP Outlet",,"Glen Out","01/27/20 00:00:00","01/27/20 00:00:00",,,1.8000000000000000e+00,4.7000000000000000e-02,2.6000000000000001e+00,,,,,,,,
1.1802000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1803000000000000e+04,"AN OUT","Anthem WTP outlet",,"anthem","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1804000000000000e+04,"R14","AZ Canal - Inlet to 24th St WTP","srp","az canal @ 24th St","01/27/20 00:00:00","01/27/20 00:00:00",,,2.7999999999999998e+00,2.1999999999999999e-02,8.0000000000000004e-01,,,,,,,,
1.1805000000000000e+04,"R15","24th St WTP treated water","srp","24th St -treated","01/27/20 00:00:00","01/27/20 00:00:00",,,2.1000000000000001e+00,7.0000000000000001e-03,2.9999999999999999e-01,,,,,,,,
1.1806000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","01/27/20 00:00:00","01/27/20 00:00:00",,,3.6000000000000001e+00,7.9000000000000001e-02,,,,,,,,,
1.1807000000000000e+04,"CH OUT","Chandler WTP outlet",,"chandler","01/27/20 00:00:00","01/27/20 00:00:00",,,2.2000000000000002e+00,2.0000000000000000e-03,,,,,,,,,
1.1808000000000000e+04,"R3","Waddell Canal","cap","waddell canal","01/27/20 00:00:00","01/27/20 00:00:00",,,3.1000000000000001e+00,1.0999999999999999e-02,4.0000000000000002e-01,,,,,,,,
1.1809000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1810000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1811000000000000e+04,"SGPS","Salt Gila",,"Salt Gila","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1812000000000000e+04,"MTO","Mesa Turnout",,"Mesa Turnout","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1813000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","01/27/20 00:00:00","01/27/20 00:00:00",,,2.7999999999999998e+00,1.4999999999999999e-02,,,,,,,,,
1.1814000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","01/27/20 00:00:00","01/27/20 00:00:00",,,3.7999999999999998e+00,7.2999999999999995e-02,1.8999999999999999e+00,,,,,,,,
1.1815000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1816000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","01/27/20 00:00:00","01/27/20 00:00:00",,,2.7999999999999998e+00,8.9999999999999997e-02,3.2000000000000002e+00,,,,,,,,
1.1817000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","01/27/20 00:00:00","01/27/20 00:00:00",,,3.2000000000000002e+00,3.9000000000000000e-02,1.2000000000000000e+00,,,,,,,,
1.1818000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","01/27/20 00:00:00","01/27/20 00:00:00",,,3.3999999999999999e+00,4.2999999999999997e-02,1.3000000000000000e+00,,,,,,,,
1.1819000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","01/27/20 00:00:00","01/27/20 00:00:00",,,3.7000000000000002e+00,9.7000000000000003e-02,2.6000000000000001e+00,,,,,,,,
1.1820000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","01/27/20 00:00:00","01/27/20 00:00:00",,,3.7000000000000002e+00,6.4000000000000001e-02,1.7000000000000000e+00,,,,,,,,
1.1821000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","01/27/20 00:00:00","01/27/20 00:00:00",,,3.5000000000000000e+00,9.2999999999999999e-02,2.6000000000000001e+00,,,,,,,,
1.1822000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","01/27/20 00:00:00","01/27/20 00:00:00",,,4.7000000000000002e+00,2.9999999999999999e-02,5.9999999999999998e-01,,,,,,,,
1.1823000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","01/27/20 00:00:00","01/27/20 00:00:00",,,,,,,,,,,,,
1.1824000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","01/27/20 00:00:00","01/27/20 00:00:00",,,3.7999999999999998e+00,8.0000000000000002e-02,2.1000000000000001e+00,,,,,,,,
1.1825000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","01/27/20 00:00:00","01/27/20 00:00:00",,,2.3999999999999999e+00,7.2999999999999995e-02,3.0000000000000000e+00,,,,,,,,
1.1826000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","01/27/20 00:00:00","01/27/20 00:00:00",,,3.6000000000000001e+00,9.5000000000000001e-02,,,,,,,,,
1.1827000000000000e+04,"HOC","Head of the Consolidated Canal","az canal",,"01/27/20 00:00:00","01/27/20 00:00:00",,,2.6000000000000001e+00,7.1999999999999995e-02,2.7999999999999998e+00,,,,,,,,
1.1828000000000000e+04,"MOC","Middle of the Consolidated canal","az canal",,"01/27/20 00:00:00","01/27/20 00:00:00",,,4.0000000000000000e+00,1.0199999999999999e-01,2.5000000000000000e+00,,,,,,,,
1.1829000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","01/27/20 00:00:00","01/27/20 00:00:00",,,3.6000000000000001e+00,7.9000000000000001e-02,,,,,,,,,
1.1913000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","05/01/20 00:00:00","05/01/20 00:00:00",,,3.8999999999999999e+00,8.0000000000000002e-03,2.0512820500000001e-01,,,,,,,,
1.1914000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","05/01/20 00:00:00","05/01/20 00:00:00",,,5.7980000000000000e+00,1.0299999999999999e-01,1.7764746460000000e+00,,,,,,,,
8.5800000000000000e+02,"R9A-Dup","Saguaro Lake near inlet",,"saguaro-epi dup","03/01/02 00:00:00","03/01/02 00:00:00",,4.3070000000000004e+00,4.1349999999999998e+00,6.3399999999999998e-02,1.5000000000000000e+00,5.5170000000000002e+01,4.4500000000000000e+02,5.4000000000000000e+01,5.1180000000000000e+01,2.9480000000000000e+01,1.8300000000000001e+00,,
1.1915000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","05/01/20 00:00:00","05/01/20 00:00:00",,,4.2450000000000001e+00,6.3000000000000000e-02,1.4840989400000000e+00,,,,,,,,
1.1916000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","05/01/20 00:00:00","05/01/20 00:00:00",,,5.6429999999999998e+00,1.4999999999999999e-02,2.6581605500000000e-01,,,,,,,,
1.1917000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","05/01/20 00:00:00","05/01/20 00:00:00",,,5.7279999999999998e+00,9.7000000000000003e-02,1.6934357540000000e+00,,,,,,,,
1.1918000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","05/01/20 00:00:00","05/01/20 00:00:00",,,5.9640000000000004e+00,8.6999999999999994e-02,1.4587525150000000e+00,,,,,,,,
1.1919000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","05/01/20 00:00:00","05/01/20 00:00:00",,,4.2530000000000001e+00,8.2000000000000003e-02,1.9280507880000000e+00,,,,,,,,
1.1920000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","05/01/20 00:00:00","05/01/20 00:00:00",,,3.1659999999999999e+00,7.6999999999999999e-02,2.4320909670000002e+00,,,,,,,,
1.1921000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","05/01/20 00:00:00","05/01/20 00:00:00",,,4.0869999999999997e+00,8.5000000000000006e-02,2.0797651089999998e+00,,,,,,,,
1.1922000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","05/01/20 00:00:00","05/01/20 00:00:00",,,,,,,,,,,,,
1.1923000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","05/01/20 00:00:00","05/01/20 00:00:00",,,,,,,,,,,,,
1.1924000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","05/01/20 00:00:00","05/01/20 00:00:00",,,3.9910000000000001e+00,1.2900000000000000e-01,3.2322726130000001e+00,,,,,,,,
1.1925000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","05/01/20 00:00:00","05/01/20 00:00:00",,,3.2829999999999999e+00,1.5100000000000000e-01,4.5994517210000003e+00,,,,,,,,
1.1926000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","05/01/20 00:00:00","05/01/20 00:00:00",,,,,,,,,,,,,
1.1927000000000000e+04,"HOC","Head of the Consolidated Canal","az canal",,"05/01/20 00:00:00","05/01/20 00:00:00",,,5.1310000000000002e+00,1.2400000000000000e-01,2.4166829079999999e+00,,,,,,,,
1.1928000000000000e+04,"MOC","Middle of the Consolidated canal","az canal",,"05/01/20 00:00:00","05/01/20 00:00:00",,,5.5099999999999998e+00,1.3000000000000000e-01,2.3593466420000002e+00,,,,,,,,
1.1929000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","05/01/20 00:00:00","05/01/20 00:00:00",,,,,,,,,,,,,
1.1930000000000000e+04,"HAV","Havasu lake Sample",,"Havasu  ","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1931000000000000e+04,"R2A","Lake Pleasant integrated sample","cap","pleasant-epi","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1932000000000000e+04,"R2B","Lake Pleasant integrated sample","cap","pleasant-hypo","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1933000000000000e+04,"R20","Verde River at Tangle","verde","verde abv horseshoe","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1934000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","06/01/20 00:00:00","06/01/20 00:00:00",,,5.5000000000000000e+00,2.2600000000000001e-01,4.0999999999999996e+00,,,,,,,,0
8.5900000000000000e+02,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","03/01/02 00:00:00","03/01/02 00:00:00",,,,,,,,,,,,,
1.1935000000000000e+04,"R6A","Bartlett Reservoir near outlet","verde","bartlett-epi","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1936000000000000e+04,"R6B","Bartlett Reservoir near outlet","verde","bartlett-hypo","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1937000000000000e+04,"R9A","Saguaro Lake near inlet","salt","saguaro-epi","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1938000000000000e+04,"R9A-DUP","Saguaro Lake near inlet","salt","saguaro-epi dup","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1939000000000000e+04,"R9B","Saguaro Lake near inlet","salt","saguaro-hypo","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1940000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","06/01/20 00:00:00","06/01/20 00:00:00",,,6.2999999999999998e+00,1.8700000000000000e-01,3.0000000000000000e+00,,,,,,,,1
1.1941000000000000e+04,"SRNR","Salt River near Roosevelt","salt","SRNR","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1942000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1943000000000000e+04,"UH OUT","Union Hills Treated Water","cap","Union Hills Outlet","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1944000000000000e+04,"NP IN","Cross-Cut Canal - Inlet to Tempe's North Plant","tempe","North plant inlet","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1945000000000000e+04,"NP OUT","Tempe's North Plant treated water","tempe","north plant outlet","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1946000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1947000000000000e+04,"SPT OUT","Tempe's South Plant treated water","tempe","STP Out","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1948000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1949000000000000e+04,"GR OUT","Greenway WTP Outlet","srp","Green Out","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1950000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1951000000000000e+04,"GL OUT","Glendale WTP Outlet",,"Glen Out","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1952000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1953000000000000e+04,"AN OUT","Anthem WTP outlet",,"anthem","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1954000000000000e+04,"R14","AZ Canal - Inlet to 24th St WTP","srp","az canal @ 24th St","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1955000000000000e+04,"R15","24th St WTP treated water","srp","24th St -treated","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
8.6200000000000000e+02,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","03/01/02 00:00:00","03/01/02 00:00:00",,2.2589999999999999e+00,2.2370000000000001e+00,3.9399999999999998e-02,1.8000000000000000e+00,3.7140000000000001e+01,4.4377999999999997e+02,3.6750000000000000e+01,3.4350000000000001e+01,2.0270000000000000e+01,1.8100000000000001e+00,,
1.1956000000000000e+04,"CH IN","Chandler WTP inlet",,"chandler","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1957000000000000e+04,"CH OUT","Chandler WTP outlet",,"chandler","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1958000000000000e+04,"R3","Waddell Canal","cap","waddell canal","06/01/20 00:00:00","06/01/20 00:00:00",,,3.5730000000000000e+00,9.4000000000000000e-02,2.6308419999999999e+00,,,,,,,,
1.1959000000000000e+04,"AN IN","Anthem WTP inlet",,"anthem","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1960000000000000e+04,"UH IN","Union Hills Inlet","cap","Union Hills Inlet","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1961000000000000e+04,"SGPS","Salt Gila",,"Salt Gila","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1962000000000000e+04,"MTO","Mesa Turnout",,"Mesa Turnout","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1963000000000000e+04,"R11","CAP Canal at Cross-connect","cap","cap @ x con","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1964000000000000e+04,"R10","Salt River below Saguaro (Blue Point Bridge)","salt","salt blw saguaro","06/01/20 00:00:00","06/01/20 00:00:00",,,6.2830000000000004e+00,1.8700000000000000e-01,2.9762849999999998e+00,,,,,,,,
1.1965000000000000e+04,"R25","verde river at beeline highway","verde","verde @ beeline","06/01/20 00:00:00","06/01/20 00:00:00",,,5.4720000000000004e+00,2.2600000000000001e-01,4.1301170000000003e+00,,,,,,,,
1.1966000000000000e+04,"R12","AZ Canal above CAP Cross-connect","srp","az canal inflow","06/01/20 00:00:00","06/01/20 00:00:00",,,5.4770000000000003e+00,2.0899999999999999e-01,3.8159580000000002e+00,,,,,,,,
1.1967000000000000e+04,"R13","AZ Canal below CAP Cross-connect","srp","az canal blw cap","06/01/20 00:00:00","06/01/20 00:00:00",,,5.7279999999999998e+00,9.7000000000000003e-02,1.6934359999999999e+00,,,,,,,,
1.1968000000000000e+04,"HWY 87","AZ Canal at Highway 87","srp","az canal @ hwy 87","06/01/20 00:00:00","06/01/20 00:00:00",,,6.4420000000000002e+00,2.0899999999999999e-01,3.2443339999999998e+00,,,,,,,,
1.1969000000000000e+04,"PIMA","AZ Canal at Pima Rd.","srp","az canal @ pima","06/01/20 00:00:00","06/01/20 00:00:00",,,5.4169999999999998e+00,1.9500000000000001e-01,3.5997780000000001e+00,,,,,,,,
1.1970000000000000e+04,"R22","AZ Canal - 56th St. (Alma School Road)","srp","az canal @ 56th st.","06/01/20 00:00:00","06/01/20 00:00:00",,,5.2830000000000004e+00,2.0100000000000001e-01,3.8046560000000000e+00,,,,,,,,
1.1971000000000000e+04,"R21","AZ Canal at Central Av.","srp","az canal @ central ave.","06/01/20 00:00:00","06/01/20 00:00:00",,,5.1989999999999998e+00,1.9100000000000000e-01,3.6737829999999998e+00,,,,,,,,
1.1972000000000000e+04,"GL IN","Glendale WTP Inlet",,"Glen In","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1973000000000000e+04,"GR IN","Greenway WTP Inlet","srp","Green In","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
1.1974000000000000e+04,"SOCA","South Canal below CAP Cross-conect","SRP","South canal below CAP","06/01/20 00:00:00","06/01/20 00:00:00",,,5.5199999999999996e+00,2.0399999999999999e-01,3.6956519999999999e+00,,,,,,,,
1.1975000000000000e+04,"HTC","Head of the Tempe Canal","tempe","head of tempe canal","06/01/20 00:00:00","06/01/20 00:00:00",,,5.2279999999999998e+00,1.8300000000000000e-01,3.5003829999999998e+00,,,,,,,,
1.1976000000000000e+04,"SPT IN","Tempe Canal - Inlet to Tempe's South Plant","tempe","STP In","06/01/20 00:00:00","06/01/20 00:00:00",,,,,,,,,,,,,
